player_name,surface,rating,last_match
Trent Bryde,Hard,1488.3346018482798,2021-07-26
Dmitri Tomashevich,Hard,1488.2992301351394,2001-09-10
Yu Jr Wang,Hard,1488.2949705749804,2006-09-22
Komlavi Loglo,Hard,1488.2812729634063,2024-02-03
Peter Luczak,Hard,1488.2793630721642,2011-07-25
Jason Sankey,Hard,1488.2397448856482,2006-04-07
Florin Mergea,Hard,1488.2375049069733,2016-07-15
Jean Claude Scherrer,Hard,1488.1355833157695,2008-09-22
Yousaf Khalil,Hard,1488.117551048666,2024-09-14
Matthew Forbes,Hard,1488.108466275452,2024-08-26
Baris Erguden,Hard,1488.053809010611,2012-02-10
David Skoch,Hard,1488.0507505121623,2008-06-09
Tao Mu,Hard,1488.011411922061,2023-09-20
Marcelo Demoliner,Hard,1487.9840504576155,2023-09-15
Marc Rosset,Hard,1487.9260573166166,2004-10-25
Jacob Adaktusson,Hard,1487.9037898549718,2006-01-16
Chak Lam Coleman Wong,Hard,1487.897798270437,2024-01-01
Francisco Yim Kim,Hard,1487.842134281851,2016-03-04
Maxim Shin,Hard,1487.834238836882,2024-02-02
Daniel Willman,Hard,1487.821855864937,2002-02-08
Kittipong Wachiramanowong,Hard,1487.7796318811934,2017-09-15
Mohd Assri Merzuki,Hard,1487.7567825018955,2016-03-04
William Ward,Hard,1487.7086978334487,2004-04-09
Oliver Anderson,Hard,1487.6955724369564,2016-01-04
Brian Shi,Hard,1487.6628603739666,2020-02-10
Michael Geerts,Hard,1487.6418453853928,2022-10-17
Gustavo Ramirez,Hard,1487.5995902477025,2014-04-04
Artem Dubrivnyy,Hard,1487.5595792284184,2019-10-14
Andrei Daescu,Hard,1487.5385220578949,2012-04-06
Dusan Lojda,Hard,1487.516013451083,2010-08-30
Fadi Youssef,Hard,1487.4239960473428,2004-02-06
Tennys Sandgren,Hard,1487.412508844223,2024-02-05
Kristijan Mesaros,Hard,1487.388101696305,2012-01-30
Henry Adjei Darko,Hard,1487.3689160903925,2005-07-15
Alexander Shvec,Hard,1487.3526682024224,2003-02-07
Maxim Dubarenco,Hard,1487.3497170287035,2014-09-12
Andres Martin,Hard,1487.343172640304,2024-07-22
Franco Ferreiro,Hard,1487.3405596735897,2009-05-25
Luis Patino,Hard,1487.340183245219,2021-03-05
Roman Valent,Hard,1487.2615321283922,2009-09-21
Ilya Belyaev,Hard,1487.2582055426735,2010-10-18
Michael Ryderstedt,Hard,1487.2202827798112,2012-09-14
Eric Quigley,Hard,1487.2116423839577,2015-02-16
Austin Smith,Hard,1487.2085382934122,2016-08-01
Vishnu Vardhan,Hard,1487.1813888341717,2012-09-14
Adrian Menendez Maceiras,Hard,1487.0775069862268,2019-04-08
Serguei Tarasevitch,Hard,1487.046513715197,2006-04-07
Ignacio Hirigoyen,Hard,1487.0451608471983,2002-04-22
Tim Puetz,Hard,1486.9961082732095,2015-01-19
Liam Krall,Hard,1486.933956649899,2023-02-06
Anil Yuksel,Hard,1486.8947510278265,2017-04-07
Aleksandar Kovacevic,Hard,1486.8702178958756,2024-11-04
Danilo Petrovic,Hard,1486.8692599846463,2021-04-19
Diego Veronelli,Hard,1486.858567979406,2004-04-12
Hugo Nys,Hard,1486.8419089017577,2024-09-14
Seung Hoon Lee,Hard,1486.8114681158204,2001-04-06
Danylo Kalenichenko,Hard,1486.7920775010086,2016-09-16
Shan Jiang,Hard,1486.7611947727712,2001-09-17
Zbynek Mlynarik,Hard,1486.7544539119897,2000-10-09
Emil Reinberg,Hard,1486.7527313617568,2018-07-23
Alexios Halebian,Hard,1486.748993259463,2017-07-31
Rik De Voest,Hard,1486.7058493204402,2014-04-04
Gregory Carraz,Hard,1486.693139798932,2006-01-02
Ramin Raziyani,Hard,1486.6738021857402,2001-04-06
Amer Naow,Hard,1486.642932690725,2020-03-06
Chia Yen Tsai,Hard,1486.6392057403177,2000-10-06
Adrian Ungur,Hard,1486.620746314774,2018-09-15
Nigel Badza,Hard,1486.5930818881113,2003-09-19
Jean Christophe Faurel,Hard,1486.5846794956885,2006-07-31
Matias Boeker,Hard,1486.580111717495,2005-04-18
Flavio Cipolla,Hard,1486.5448799363085,2013-07-08
Tomislav Ternar,Hard,1486.4920794308107,2017-04-07
Sheil Kotecha,Hard,1486.4848401880886,2020-03-06
Romain Bogaerts,Hard,1486.4728744932202,2013-08-18
Luis Delgado,Hard,1486.4702581396898,2011-03-04
Clint Bowles,Hard,1486.4698937394908,2008-02-11
Nils Langer,Hard,1486.46385165672,2013-10-14
Riccardo Ghedin,Hard,1486.4518740709966,2013-06-10
Jonathan Eysseric,Hard,1486.423047055775,2017-08-21
Julius Tverijonas,Hard,1486.4022863792206,2020-03-06
Palaphoom Kovapitukted,Hard,1486.4022425073274,2019-04-05
Giovanni Lapentti,Hard,1486.3745289741073,2017-02-06
Sebastian Arcila,Hard,1486.3500430266986,2018-02-03
Tobias Summerer,Hard,1486.3188734157081,2007-05-14
Nicolas Meister,Hard,1486.3032332470061,2012-07-23
Kevin Krawietz,Hard,1486.286085208242,2024-02-02
Tomislav Jotovski,Hard,1486.2328484454952,2010-07-09
Mohammed Abdulla,Hard,1486.2008073588538,2005-01-03
N Sriram Balaji,Hard,1486.1434447327185,2024-09-14
Vasuthevan Ortchuan,Hard,1486.130088718727,2000-04-07
Samir Saadeldin,Hard,1486.1132663740966,2001-04-06
Ulises Blanch,Hard,1486.1040864351178,2020-08-31
Andres Bucaro,Hard,1486.0677170497459,2014-04-04
Nathan Anthony Barki,Hard,1486.0408360340932,2022-09-16
Kamil Capkovic,Hard,1486.0391127127182,2005-03-04
Shahab Hassani Nafez,Hard,1486.0288688279556,2007-02-09
Maxime Janvier,Hard,1486.0121205088224,2024-07-01
Aziz Dougaz,Hard,1485.9908547982116,2024-09-13
James Shortall,Hard,1485.9821350146551,2003-04-04
Hao Lu,Hard,1485.9490754490907,2005-07-15
Syed Mohd Agil Syed Naguib,Hard,1485.9462475297003,2016-03-04
Alexander Peya,Hard,1485.8443443501899,2012-04-06
Jan Frode Andersen,Hard,1485.83268020998,2006-07-21
Vadim Davletshin,Hard,1485.7698977347782,2005-10-24
Chase Buchanan,Hard,1485.7543868023924,2014-08-10
Marc Abdulnour,Hard,1485.729012678355,2013-04-05
Pablo Andujar,Hard,1485.7206128369446,2023-04-17
Thomas Shimada,Hard,1485.6989501132316,2003-07-07
Raphael Durek,Hard,1485.6929120985176,2003-01-06
Yannick Mertens,Hard,1485.6890160761736,2012-10-15
Emin Agaev,Hard,1485.5628914929332,2002-08-12
Takuto Niki,Hard,1485.5490005440615,2015-09-28
Sharmal Dissanayake,Hard,1485.5426584516624,2020-03-06
Hermes Gamonal,Hard,1485.512019708722,2004-09-24
Fredrik Ask,Hard,1485.4846343286686,2010-07-09
Siddharth Vishwakarma,Hard,1485.483629328653,2024-09-14
Stanislav Vovk,Hard,1485.4753330132469,2012-09-14
Jay Clarke,Hard,1485.464866570845,2022-06-27
Gustavo Heide,Hard,1485.4256450686166,2024-07-22
Ki Lung Ng,Hard,1485.4068321441325,2024-09-14
Daniel Chavez Morales,Hard,1485.402373648406,2000-04-07
Lovro Zovko,Hard,1485.3888150538548,2012-05-21
Tegar Abdi Satrio Wibowo,Hard,1485.375111367241,2022-09-16
Eric Nunez,Hard,1485.3491859573567,2005-01-31
Marco Crugnola,Hard,1485.3457553466044,2011-01-17
Alexandre Sidorenko,Hard,1485.315892050943,2016-09-19
Ross Hutchins,Hard,1485.3097953348029,2009-02-02
Federico Luzzi,Hard,1485.3066013854939,2007-07-23
Alexandr Zotov,Hard,1485.2392373980988,2006-04-07
Joshua Eagle,Hard,1485.227875873854,2001-02-26
Adam Hornby,Hard,1485.2211643815497,2017-04-07
Todd Perry,Hard,1485.158120772095,2001-01-15
Marcus Sarstrand,Hard,1485.1421553741327,2003-07-07
Spencer Newman,Hard,1485.0387821824504,2017-02-03
Jun Chao Xu,Hard,1485.0063373479734,2008-09-22
Filip Veger,Hard,1484.9764595977383,2013-02-04
Ugo Blanchet,Hard,1484.9224688319534,2024-07-15
Johnny Arcilla,Hard,1484.9091729614104,2014-04-04
Jesse Witten,Hard,1484.8943522588108,2010-06-21
Igor Chaldounov,Hard,1484.87359708997,2006-04-07
Kento Takeuchi,Hard,1484.8648364987896,2014-09-22
Oliver Gross,Hard,1484.84050202322,2003-07-21
Daniil Ostapenkov,Hard,1484.8093649625332,2021-09-18
Reda El Amrani,Hard,1484.80044733064,2017-04-10
Andreas Bjerrehus,Hard,1484.7890236404617,2016-09-16
Shahzad Khan,Hard,1484.7840307067438,2005-09-23
Dominic Pagon,Hard,1484.7764156076928,2009-07-10
Dmitrii Baskov,Hard,1484.7720198646666,2015-07-17
Luke Milligan,Hard,1484.7645413476482,2001-06-25
Kirill Ivanov Smolensky,Hard,1484.7523476269166,2002-09-09
Jose Perdomo,Hard,1484.7410887896945,2012-02-10
Navdeep Singh,Hard,1484.7366526963617,2007-09-24
Martin Spottl,Hard,1484.736306793522,2000-02-28
Amro Ghoneim,Hard,1484.736306793522,2004-04-09
Davin Russell,Hard,1484.736306793522,2003-09-19
Lawal Shehu,Hard,1484.736306793522,2007-07-20
Marcin Matkowski,Hard,1484.736306793522,2012-09-14
Bruno Rosa,Hard,1484.7250806022776,2004-07-16
Peter Bertran,Hard,1484.7060518019637,2022-09-16
Esat Tanik,Hard,1484.7009867338586,2001-04-27
Lucky Candra Kurniawan,Hard,1484.7009121009783,2022-09-16
Hong Chung,Hard,1484.6759224930852,2016-07-15
Vladimir Pavicevic,Hard,1484.67259463179,2002-07-12
Mariusz Fyrstenberg,Hard,1484.6720269421062,2013-02-01
Chris Numbers,Hard,1484.6703102637662,2002-02-08
Patrick Boza,Hard,1484.6687643190155,2001-02-09
Anthony Marshall,Hard,1484.6687643190155,2013-02-01
Frederick Sletting Johnsen,Hard,1484.6616935528314,2007-07-20
Tom Diederich,Hard,1484.6379387067761,2016-03-04
Sergei Yaroshenko,Hard,1484.618930900325,2005-09-23
Kristof Vliegen,Hard,1484.5588190105561,2010-09-20
Frank Moser,Hard,1484.5549445930374,2006-09-25
Nasser Ghanim Al Khulaifi,Hard,1484.5256430320499,2001-12-31
Francesco Passaro,Hard,1484.5206707723019,2024-05-06
Jaime Oncins,Hard,1484.5150079878713,2001-09-10
Ching Lam,Hard,1484.5113968889839,2020-03-06
Lester Cook,Hard,1484.497323492759,2004-07-12
Gwinyai Chingoka,Hard,1484.4679770837852,2003-07-11
Jc Aragone,Hard,1484.4678446979237,2021-01-04
Sebastian Dominguez,Hard,1484.4628660087517,2019-09-13
Sebastien Vidal,Hard,1484.4590556642443,2013-04-05
Lior Mor,Hard,1484.4224623512828,2000-08-14
Michael Tebbutt,Hard,1484.3920830553452,2001-09-17
Kenny De Schepper,Hard,1484.3875845421733,2018-09-17
Fabrice Martin,Hard,1484.3739893656473,2016-06-06
Levar Harper Griffith,Hard,1484.3707208210808,2001-08-27
Nick Hardt,Hard,1484.2928440461249,2024-07-15
Antoine Escoffier,Hard,1484.2884460920538,2024-01-29
Laurence Tieleman,Hard,1484.2606708182138,2000-10-16
Abdullah Maqdas,Hard,1484.2346542993475,2017-02-03
Kyle Johnson,Hard,1484.2269940035096,2019-04-05
Jamal Darmadi,Hard,1484.2211452287688,2001-04-06
Colin Ebelthite,Hard,1484.2109609328845,2009-01-19
Jonathan Stark,Hard,1484.2047244301405,2001-06-18
Cole Gromley,Hard,1484.1919577818662,2019-07-22
Wahib Maknieh,Hard,1484.1442799476306,2006-02-10
Nodar Itonishvili,Hard,1484.143589507183,2009-07-10
Eduardo Nava,Hard,1484.1359308524648,2023-05-29
Dennis Lajola,Hard,1484.1254990504956,2012-02-13
Jesper De Jong,Hard,1484.1221338860566,2024-11-04
Alberto Lim,Hard,1484.109125433968,2020-03-06
Hiroki Moriya,Hard,1484.108783469442,2022-10-03
Ekkarin Pisuth Arnonth,Hard,1484.0692924329448,2000-02-04
Jaan Kononov,Hard,1484.0587100331875,2013-02-01
Marcos Lee Chan Baratau,Hard,1484.0548217156513,2024-09-14
John Paul Fruttero,Hard,1484.0530396274096,2005-09-26
Pascal Schaul,Hard,1484.0500882658189,2002-05-03
Egor Matvievici,Hard,1484.0375204178913,2015-07-17
Mohammed Nazreen Fuzi Nasruddin,Hard,1484.0339081301693,2000-04-07
Amir Milushev,Hard,1484.0233829349627,2023-02-03
Hei Yin Andrew Li,Hard,1484.01367169679,2017-02-03
Javier Sanchez,Hard,1484.0,2000-01-03
Sunil Kumar,Hard,1484.0,2000-01-03
Rolando Ruel,Hard,1484.0,2003-04-04
Alberto Brause,Hard,1484.0,2000-04-07
James Greenhalgh,Hard,1484.0,2000-04-07
Bob Borella,Hard,1484.0,2000-07-21
Roger Smith,Hard,1484.0,2000-07-21
Adel Al Shatti,Hard,1484.0,2001-02-09
Yazan Al Kasim,Hard,1484.0,2001-04-06
Maxime Koffi,Hard,1484.0,2001-07-20
Alti Vahkal,Hard,1484.0,2005-03-04
Gert Vilms,Hard,1484.0,2001-07-20
Tyler Mayers,Hard,1484.0,2002-02-08
Zsolt Tatar,Hard,1484.0,2002-05-03
Gabor Jaross,Hard,1484.0,2002-07-12
Harutyun Sofyan,Hard,1484.0,2002-07-12
Fredrik Aarum,Hard,1484.0,2003-02-07
Mohammed Noor Noordin,Hard,1484.0,2004-04-09
Favel Antonio Freyre Perdomo,Hard,1484.0,2007-02-09
Sergei Cuptov,Hard,1484.0,2005-07-15
Federico Sansonetti,Hard,1484.0,2009-09-18
Johny De Leon,Hard,1484.0,2005-04-29
Juan Carlos Rebaza Lozano,Hard,1484.0,2004-07-16
David Mullins,Hard,1484.0,2004-07-16
David Josepa,Hard,1484.0,2011-03-04
Terence Nugent,Hard,1484.0,2005-07-15
Emmanuel Heussner,Hard,1484.0,2005-03-04
Thomas Drouet,Hard,1484.0,2005-03-04
Yordan Kanev,Hard,1484.0,2007-07-20
Muhd Ashaari Bin Zinal Abidin,Hard,1484.0,2006-02-10
Mohammed Faizal Bin Othman,Hard,1484.0,2006-02-10
Jose Zunino,Hard,1484.0,2006-09-22
Roberto Maytin,Hard,1484.0,2007-07-20
Candy Idoko,Hard,1484.0,2007-07-20
Jason Engelhardt,Hard,1484.0,2008-02-08
Wan Gao,Hard,1484.0,2008-04-11
Mahmoud Ezz,Hard,1484.0,2009-03-06
George Khrikadze,Hard,1484.0,2009-07-10
Demetrios Leontis,Hard,1484.0,2009-07-10
Tzvetan Mihov,Hard,1484.0,2011-07-08
Gino Meeuwsen,Hard,1484.0,2010-07-09
Romain Radwan,Hard,1484.0,2011-07-08
Jae Min Seol,Hard,1484.0,2012-02-10
Carlos Taborga,Hard,1484.0,2012-02-10
Marek Marksoo,Hard,1484.0,2013-02-01
Andres Weisskopf,Hard,1484.0,2013-04-05
Mehdi Jdi,Hard,1484.0,2017-02-03
Ben Patael,Hard,1484.0,2020-03-06
Sebastian Quiros,Hard,1484.0,2016-03-04
Hernando Jose Escurra Isnardi,Hard,1484.0,2023-02-03
Julien Cagnina,Hard,1484.0,2018-02-02
Roman Hassanov,Hard,1484.0,2018-02-02
Xavier Lawrence,Hard,1484.0,2018-02-02
Peter August Anker,Hard,1484.0,2018-02-03
Michel Saade,Hard,1484.0,2018-02-03
Cheng Yu Yu,Hard,1484.0,2018-02-03
Amir Hossein Badi,Hard,1484.0,2018-02-03
Soufiane El Mesbahi,Hard,1484.0,2018-04-07
Yassir Kilani,Hard,1484.0,2018-04-07
Mark Chigaazira,Hard,1484.0,2018-04-07
Gabriel Donev,Hard,1484.0,2019-09-13
Nikoloz Davlianidze,Hard,1484.0,2020-03-06
Kevin Cheruiyot,Hard,1484.0,2020-03-06
Siim Troost,Hard,1484.0,2021-09-17
Walid Ahouda,Hard,1484.0,2023-09-16
Matavao Fanguna,Hard,1484.0,2024-02-02
Gillian Osmont,Hard,1484.0,2024-02-02
Luca Preda,Hard,1484.0,2024-02-03
Andrej Nedic,Hard,1484.0,2024-02-03
Kwok Shun Dasson Chan,Hard,1484.0,2024-02-03
Hamza Karmoussi,Hard,1484.0,2024-02-03
Min Kyu Song,Hard,1484.0,2024-09-13
Gonzalo Bueno,Hard,1484.0,2024-09-13
Jack Cheng,Hard,1484.0,2024-09-14
Theo Papamalamis,Hard,1483.997367428975,2024-11-04
Genaro Deleon,Hard,1483.9970270745976,2001-04-06
Lukas Mugevicius,Hard,1483.991770013311,2017-04-07
Andrey Dernovskiy,Hard,1483.9770925536025,2003-04-04
Jack Mingjie Lin,Hard,1483.9758818308214,2019-02-11
Mark Philippoussis,Hard,1483.9747396593727,2006-09-22
Cesar Escobar Serrano,Hard,1483.9660918698307,2008-04-11
Bowen Ouyang,Hard,1483.9532067136217,2014-09-22
Orel Kimhi,Hard,1483.9519706724939,2024-02-03
Soren Hess Olesen,Hard,1483.9413882280223,2018-02-03
Diego Junqueira,Hard,1483.9173572176946,2012-04-30
Andrei Ciumac,Hard,1483.9171359338925,2015-03-06
Yuichi Ito,Hard,1483.9090172387546,2008-09-29
Fajing Sun,Hard,1483.908220042688,2024-09-18
Tai Wei Liu,Hard,1483.9000182018822,2007-02-09
Juan Lugo,Hard,1483.8713916606287,2019-09-14
Lorenzo Giustino,Hard,1483.855797773793,2023-04-17
Philip Hjorth,Hard,1483.8089656467457,2024-09-14
Andres Artunedo Martinavarro,Hard,1483.7946946279287,2014-02-03
Mario Alberto Cayo,Hard,1483.7890390449782,2004-07-16
Nicholas David Ionel,Hard,1483.7862520608949,2024-02-03
Jan Choinski,Hard,1483.782677795862,2024-08-26
Evgenii Tiurnev,Hard,1483.7816882940751,2021-10-25
Vasilis Mazarakis,Hard,1483.7625698305287,2006-03-06
Juan Carlos Ramirez,Hard,1483.7551584126284,2014-04-04
Dane Sweeny,Hard,1483.7395815545703,2024-01-15
Robbie Koenig,Hard,1483.7115564109895,2001-09-17
Goncalo Nicau,Hard,1483.7041983030415,2006-09-22
Mohamed Mamoun,Hard,1483.6455440996062,2009-07-10
Darko Bojanovic,Hard,1483.6415065638091,2018-09-14
Mahmoud Nader Al Baloushi,Hard,1483.6387076620751,2008-03-03
Edgars Manusis,Hard,1483.6103998124686,2021-09-18
Adam Moundir,Hard,1483.6027428654145,2023-09-16
Hao Sheng Koay,Hard,1483.589337781328,2016-03-04
Luke Jensen,Hard,1483.5631718368609,2000-02-14
Rafael Eduardo Gonzalez Retana,Hard,1483.5287892290528,2018-02-03
Sami Ghorbel,Hard,1483.5081494836543,2011-03-04
Musaad Al Jazzaf,Hard,1483.503238237108,2004-02-06
Ayed Zatar,Hard,1483.499994078967,2019-09-14
David Caldwell,Hard,1483.4796809015597,2000-08-14
Frank Dancevic,Hard,1483.463102681019,2017-07-17
Henry So,Hard,1483.4528663150368,2007-02-09
Sandro Ehrat,Hard,1483.4110156627312,2021-07-19
Gregoire Burquier,Hard,1483.4096337990584,2014-09-22
Federico Rodriguez,Hard,1483.3673350046329,2005-07-15
Alessio Di Mauro,Hard,1483.3621750919149,2010-05-03
Blake Strode,Hard,1483.359521707634,2012-02-13
Henry Estrella,Hard,1483.346129459712,2008-02-08
Thomas Dupre,Hard,1483.3439627256096,2001-12-31
Zibusiso Ncube,Hard,1483.3320506365446,2005-03-04
Pavel Katliarov,Hard,1483.3259457085933,2008-07-18
Jamie Murray,Hard,1483.3253679059653,2007-04-06
Andrei Soltoianu,Hard,1483.3117362594624,2015-07-17
Benito Jose Suriano,Hard,1483.3030964678871,2007-04-06
Jorge Tejada,Hard,1483.2975328274754,2000-02-04
Walter Barahona,Hard,1483.2973254822905,2001-02-09
Oleksii Krutykh,Hard,1483.2894940203937,2024-09-13
Igor Levine,Hard,1483.2792456331988,2003-07-21
Stefano Napolitano,Hard,1483.2644860188418,2024-07-15
Adelo Abadia,Hard,1483.263693206478,2004-04-09
Stephen Nugent,Hard,1483.263693206478,2006-07-21
Philip Riise Hansen,Hard,1483.263693206478,2007-04-06
Aymeric Mara,Hard,1483.263693206478,2012-02-10
Andrei Gorban,Hard,1483.263693206478,2012-02-10
William Kirkman,Hard,1483.263693206478,2014-01-31
Goran Bosalevski,Hard,1483.2607858299707,2008-02-08
Bernd Karbacher,Hard,1483.2440844165117,2000-07-17
Nejc Podkrajsek,Hard,1483.240548873092,2003-07-11
Michael Bassem Sobhy,Hard,1483.2400551002208,2024-02-02
Manas Dhamne,Hard,1483.2357295048369,2023-01-02
Nour Nehme,Hard,1483.2328335994478,2015-03-06
Nicholas Campbell,Hard,1483.231987745473,2017-02-03
Janne Ojala,Hard,1483.2316347987064,2004-02-06
Lays Salim,Hard,1483.2298601853572,2001-04-06
Johann Coles,Hard,1483.2283057342675,2011-07-08
Naratorn Srichaphan,Hard,1483.2220650389095,2002-02-08
Taras Demyanekno,Hard,1483.204277958085,2001-09-21
Andrew Carlson,Hard,1483.2040592845747,2003-07-28
Frederick Sundsten,Hard,1483.1971256525806,2004-04-09
Delmas Ntcha,Hard,1483.1955260487102,2022-03-04
Thomas Fancutt,Hard,1483.193732424096,2021-02-01
Rabi Bouhassoun,Hard,1483.1738811246578,2001-04-06
Muhammad Althaf Dhaifullah,Hard,1483.167845668597,2018-02-03
Juan Andres Gomez,Hard,1483.1675803627543,2006-09-22
Radim Zitko,Hard,1483.1664104125803,2005-07-18
Amir Weintraub,Hard,1483.106373267342,2019-08-19
Alan Mackin,Hard,1483.0955153923794,2007-01-15
Justin Oneal,Hard,1483.0810502304957,2008-07-14
Yanaki Milev,Hard,1483.077284579259,2024-09-14
Dmitry Popko,Hard,1483.0480442336377,2024-02-03
James Lemke,Hard,1482.9888928151993,2010-01-11
Juan Pablo Guzman,Hard,1482.9629182591348,2007-08-27
Vaclav Safranek,Hard,1482.9271868140886,2018-04-06
Rasmus Norby,Hard,1482.925089287282,2008-04-11
Tyler Chin,Hard,1482.8941164855157,2009-07-10
Magloire Yakpa,Hard,1482.8908272638491,2013-04-05
Jan Minar,Hard,1482.8866447604696,2008-08-25
Slimane Saoudi,Hard,1482.8540426747743,2009-03-06
Karim Hossam,Hard,1482.8441972074202,2014-01-31
Eddy Gonzalez Gonzalez,Hard,1482.8407875571556,2004-04-09
N Vijay Sundar Prashanth,Hard,1482.8028798292764,2015-01-05
Mauricio Doria Medina,Hard,1482.7857937349722,2012-04-06
Dac Tien Nguyen,Hard,1482.7609204294527,2023-02-04
Takahiro Ittogi,Hard,1482.7543916731117,2005-10-03
Oliver Freelove,Hard,1482.7230535265858,2000-11-20
Alex Clayton,Hard,1482.7093032868634,2005-08-01
Shendrit Deari,Hard,1482.7070323158644,2009-09-18
Melvin Tong,Hard,1482.6940679501804,2001-04-06
Gian Marco Moroni,Hard,1482.6716633225255,2022-04-18
Juan Rios,Hard,1482.6563827283915,2004-04-09
Vitaliy Pavlov,Hard,1482.641818879217,2006-04-07
Mathias Bourgue,Hard,1482.6192349765572,2023-11-06
Daniel Yoo,Hard,1482.618205882407,2004-08-16
Yuta Shimizu,Hard,1482.6158297161915,2022-10-03
Branko Djuric,Hard,1482.597546990679,2024-11-04
Salvador Andres Bolanos,Hard,1482.560993156152,2014-04-04
Milos Sekulic,Hard,1482.5517293400599,2013-10-14
Emanuel Couto,Hard,1482.5242124915583,2003-04-04
Gvidas Sabeckis,Hard,1482.477476753127,2009-07-10
Peter Tramacchi,Hard,1482.425825246035,2000-07-31
Vincent Millot,Hard,1482.3822555326094,2018-07-30
Sam Warburg,Hard,1482.3658109664298,2008-08-25
Gustavo Marcaccio,Hard,1482.3651486176411,2006-05-01
Richard Fromberg,Hard,1482.3353969673642,2002-01-14
Oleksandr Ovcharenko,Hard,1482.294837297704,2024-09-13
Lluis Miralles,Hard,1482.2930518287349,2021-03-05
Guillermo Olaso,Hard,1482.2382993320361,2013-04-22
Hassan Al Mousa,Hard,1482.2361642617975,2009-07-10
Adrien Bossel,Hard,1482.2223617590798,2017-02-03
Clement Chidekh,Hard,1482.2009140487912,2023-02-06
Darius Florin Bragusi,Hard,1482.1992549698887,2012-04-06
Niko Karagiannis,Hard,1482.0846547221222,2002-09-20
Matthew Breen,Hard,1482.0750732614395,2001-01-15
Nicolas Coutelot,Hard,1482.0448887167527,2003-05-26
Lefteris Alexiou,Hard,1482.0428076871185,2007-07-20
Valentin Sanon,Hard,1482.0189717615526,2005-07-15
Jie Cui,Hard,1482.0027126094576,2023-09-20
Diego Ayala,Hard,1481.9782974157313,2003-07-21
Michael Leong,Hard,1481.964446814501,2012-02-10
Purav Raja,Hard,1481.9624497647044,2007-09-24
Guillaume Raoux,Hard,1481.9568940925885,2000-05-29
Nikolai Fidirko,Hard,1481.925568579213,2012-09-17
Alexander Skrypko,Hard,1481.871596409147,2004-09-24
Giulio Zeppieri,Hard,1481.8608007906194,2024-05-27
Lars Poerschke,Hard,1481.801547237679,2010-02-08
Tristan Schoolkate,Hard,1481.7557577569544,2024-08-26
Hyun Woo Nam,Hard,1481.7509485302444,2008-09-22
Aziz Ouakaa,Hard,1481.6502175442756,2021-11-26
Linh Giang Trinh,Hard,1481.6348859731243,2024-02-02
Andrei Cherkasov,Hard,1481.6322419862652,2000-11-06
Trevor Spracklin,Hard,1481.5332815766076,2002-08-12
Vishal Uppal,Hard,1481.5324117510877,2006-01-02
Martin Fischer,Hard,1481.5275319215418,2015-04-27
Robert Yim,Hard,1481.5261820423475,2003-08-25
Daniel Melo,Hard,1481.5186184402942,2002-09-09
Dimitri Badra,Hard,1481.4717543829918,2021-09-18
Bruno Agostinelli,Hard,1481.4195824805329,2009-08-10
Joao Pedro Sorgi,Hard,1481.410881433924,2018-04-06
Florent Serra,Hard,1481.4101502826152,2014-09-15
Antonio Veic,Hard,1481.4077059796307,2015-02-02
Christopher Koutrouzas,Hard,1481.4059774890545,2011-07-08
Irakli Ushangishvili,Hard,1481.391039346658,2005-07-15
Roman Recarte,Hard,1481.3490911528274,2011-07-08
Kristian Capalik,Hard,1481.3302043070953,2002-04-22
Facundo Mena,Hard,1481.317747991442,2022-09-19
Lucas Andriamasilalao,Hard,1481.2908315250663,2017-02-03
Max Mirnyi,Hard,1481.275438578028,2008-08-11
Camilo Ugo Carabelli,Hard,1481.2555181041848,2024-08-26
Jose Roberto Velasco,Hard,1481.230736447885,2008-04-11
Blake Mott,Hard,1481.2285004358932,2021-02-01
Rami Osman,Hard,1481.2036404783746,2012-04-06
Jasper Smit,Hard,1481.068282608017,2006-09-25
Saketh Myneni,Hard,1480.8823018994276,2017-01-02
Tim Smyczek,Hard,1480.8754288175855,2019-07-29
Aldin Setkic,Hard,1480.7613511260463,2017-10-16
Jeevan Nedunchezhiyan,Hard,1480.7471698213014,2013-12-30
Vladyslav Orlov,Hard,1480.7304802060432,2024-02-01
Cedric Kauffmann,Hard,1480.6787414253588,2001-05-28
Ryan Henry,Hard,1480.670962159948,2003-01-13
Helge Koll,Hard,1480.6437215586825,2004-07-16
Yshai Oliel,Hard,1480.5368805224268,2024-09-13
Nicolae Frunza,Hard,1480.5304618577231,2018-02-03
Quang Huy Ngo,Hard,1480.4882325993926,2014-02-14
David Sherwood,Hard,1480.4776328245425,2005-09-23
Gerardo Lopez Villasenor,Hard,1480.3296965044583,2022-09-16
Maxime Teixeira,Hard,1480.3224134127784,2015-07-27
Cesar Ramirez,Hard,1480.3205492302227,2014-04-04
Hussain Al Ashwak,Hard,1480.2877238036604,2002-02-08
Jonathan Dasnieres De Veigy,Hard,1480.2845263364336,2012-05-27
Antal Van Der Duim,Hard,1480.2632023185736,2006-02-20
Jimy Szymanski,Hard,1480.2475884823127,2006-02-10
Miles Maclagan,Hard,1480.12944353938,2003-07-28
Josselin Ouanna,Hard,1480.1032484188402,2013-04-08
Lazar Magdincev,Hard,1480.0975133206302,2010-03-05
Jamie Baker,Hard,1480.084966088611,2013-06-10
